﻿COUNTRY,YEAR,SPECIMEN,PATHOGEN,GENDER,ORIGIN,AGEGROUP,ANTIBIOTIC,RESISTANT,INTERMEDIATE,NONSUSCEPTIBLE,SUSCEPTIBLE,UNKNOWN_NO_AST,UNKNOWN_NO_BREAKPOINTS,BATCHID
JPN,2017,URINE,ESCCOL,F,CO,<1,CAZ,67,33,0,1604,66,14,DS1
JPN,2017,URINE,ESCCOL,F,CO,01<04,CAZ,91,32,0,1186,16,10,DS1
JPN,2017,URINE,ESCCOL,F,CO,05<14,CAZ,63,28,0,1304,38,9,DS1
JPN,2017,URINE,ESCCOL,F,CO,15<24,CAZ,104,45,0,3106,200,64,DS1
JPN,2017,URINE,ESCCOL,F,CO,25<34,CAZ,119,52,0,3971,246,50,DS1
JPN,2017,URINE,ESCCOL,F,CO,35<44,CAZ,155,69,0,4680,330,69,DS1
JPN,2017,URINE,ESCCOL,F,CO,45<54,CAZ,256,112,0,7277,462,100,DS1
JPN,2017,URINE,ESCCOL,F,CO,55<64,CAZ,506,237,1,9743,487,111,DS1
JPN,2017,URINE,ESCCOL,F,CO,65<74,CAZ,1236,611,1,20907,1069,235,DS1
JPN,2017,URINE,ESCCOL,F,CO,75<84,CAZ,2422,1072,4,32546,1160,406,DS1
JPN,2017,URINE,ESCCOL,F,CO,85<,CAZ,3088,1309,4,30827,634,399,DS1
JPN,2017,URINE,ESCCOL,F,HO,<1,CAZ,54,28,0,1064,8,4,DS1
JPN,2017,URINE,ESCCOL,F,HO,01<04,CAZ,88,48,0,674,0,3,DS1
JPN,2017,URINE,ESCCOL,F,HO,05<14,CAZ,59,24,0,443,0,2,DS1
JPN,2017,URINE,ESCCOL,F,HO,15<24,CAZ,40,21,0,558,0,4,DS1
JPN,2017,URINE,ESCCOL,F,HO,25<34,CAZ,62,38,0,800,0,6,DS1
JPN,2017,URINE,ESCCOL,F,HO,35<44,CAZ,132,60,0,1375,0,7,DS1
JPN,2017,URINE,ESCCOL,F,HO,45<54,CAZ,222,93,0,2575,0,12,DS1
JPN,2017,URINE,ESCCOL,F,HO,55<64,CAZ,433,200,0,4534,0,28,DS1
JPN,2017,URINE,ESCCOL,F,HO,65<74,CAZ,1277,509,0,11507,107,83,DS1
JPN,2017,URINE,ESCCOL,F,HO,75<84,CAZ,2821,1132,3,24933,588,181,DS1
JPN,2017,URINE,ESCCOL,F,HO,85<,CAZ,4157,1598,5,31171,1295,214,DS1
JPN,2017,URINE,ESCCOL,M,CO,<1,FEP,206,25,1,3008,342,3,DS1
JPN,2017,URINE,ESCCOL,M,CO,01<04,FEP,75,10,0,532,46,1,DS1
JPN,2017,URINE,ESCCOL,M,CO,05<14,FEP,59,7,1,413,26,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,15<24,FEP,30,5,0,349,31,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,25<34,FEP,38,5,0,400,65,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,35<44,FEP,86,12,1,713,115,1,DS1
JPN,2017,URINE,ESCCOL,M,CO,45<54,FEP,163,14,0,1349,237,2,DS1
JPN,2017,URINE,ESCCOL,M,CO,55<64,FEP,407,47,3,2875,403,2,DS1
JPN,2017,URINE,ESCCOL,M,CO,65<74,FEP,1102,135,2,8200,1097,14,DS1
JPN,2017,URINE,ESCCOL,M,CO,75<84,FEP,1886,213,11,12055,1652,16,DS1
JPN,2017,URINE,ESCCOL,M,CO,85<,FEP,1489,165,10,7247,1039,8,DS1
JPN,2017,URINE,ESCCOL,M,HO,<1,FEP,119,13,3,1507,238,1,DS1
JPN,2017,URINE,ESCCOL,M,HO,01<04,FEP,72,6,0,299,49,1,DS1
JPN,2017,URINE,ESCCOL,M,HO,05<14,FEP,60,6,0,173,14,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,15<24,FEP,42,0,1,201,45,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,25<34,FEP,50,6,0,228,34,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,35<44,FEP,116,10,0,462,71,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,45<54,FEP,243,39,3,1152,135,1,DS1
JPN,2017,URINE,ESCCOL,M,HO,55<64,FEP,497,77,2,2577,317,2,DS1
JPN,2017,URINE,ESCCOL,M,HO,65<74,FEP,1451,177,11,6629,895,3,DS1
JPN,2017,URINE,ESCCOL,M,HO,75<84,FEP,2501,284,13,10293,1494,7,DS1
JPN,2017,URINE,ESCCOL,M,HO,85<,FEP,1941,193,6,7029,1111,5,DS1
JPN,2017,URINE,ESCCOL,F,CO,<1,FEP,91,11,0,1486,196,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,01<04,FEP,104,11,0,1097,123,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,05<14,FEP,64,10,0,1220,148,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,15<24,FEP,129,11,1,2877,499,2,DS1
JPN,2017,URINE,ESCCOL,F,CO,25<34,FEP,173,22,0,3619,624,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,35<44,FEP,214,22,2,4279,783,3,DS1
JPN,2017,URINE,ESCCOL,F,CO,45<54,FEP,333,46,3,6635,1188,2,DS1
JPN,2017,URINE,ESCCOL,F,CO,55<64,FEP,660,79,2,8822,1518,4,DS1
JPN,2017,URINE,ESCCOL,F,CO,65<74,FEP,1685,197,8,18872,3289,8,DS1
JPN,2017,URINE,ESCCOL,F,CO,75<84,FEP,3098,428,20,29238,4806,20,DS1
JPN,2017,URINE,ESCCOL,F,CO,85<,FEP,3999,519,20,27478,4225,20,DS1
JPN,2017,URINE,ESCCOL,F,HO,<1,FEP,64,9,1,973,111,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,01<04,FEP,109,8,0,602,94,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,05<14,FEP,72,8,1,388,59,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,15<24,FEP,47,6,0,500,70,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,25<34,FEP,81,10,0,727,87,1,DS1
JPN,2017,URINE,ESCCOL,F,HO,35<44,FEP,149,24,0,1261,140,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,45<54,FEP,290,26,2,2287,296,1,DS1
JPN,2017,URINE,ESCCOL,F,HO,55<64,FEP,561,71,4,4034,524,1,DS1
JPN,2017,URINE,ESCCOL,F,HO,65<74,FEP,1547,188,14,10414,1318,2,DS1
JPN,2017,URINE,ESCCOL,F,HO,75<84,FEP,3505,458,32,22347,3305,11,DS1
JPN,2017,URINE,ESCCOL,F,HO,85<,FEP,5192,602,36,28010,4587,13,DS1
JPN,2017,URINE,ESCCOL,M,CO,<1,COL,0,0,0,0,3573,12,DS1
JPN,2017,URINE,ESCCOL,M,CO,01<04,COL,0,0,0,0,655,9,DS1
JPN,2017,URINE,ESCCOL,M,CO,05<14,COL,0,0,0,0,501,5,DS1
JPN,2017,URINE,ESCCOL,M,CO,15<24,COL,0,0,0,0,409,6,DS1
JPN,2017,URINE,ESCCOL,M,CO,25<34,COL,0,0,0,0,505,3,DS1
JPN,2017,URINE,ESCCOL,M,CO,35<44,COL,0,0,0,0,914,14,DS1
JPN,2017,URINE,ESCCOL,M,CO,45<54,COL,0,0,0,0,1741,24,DS1
JPN,2017,URINE,ESCCOL,M,CO,55<64,COL,0,0,0,0,3696,41,DS1
JPN,2017,URINE,ESCCOL,M,CO,65<74,COL,0,0,0,0,10417,133,DS1
JPN,2017,URINE,ESCCOL,M,CO,75<84,COL,0,0,0,0,15610,223,DS1
JPN,2017,URINE,ESCCOL,M,CO,85<,COL,0,0,0,0,9873,85,DS1
JPN,2017,URINE,ESCCOL,M,HO,<1,COL,0,0,0,0,1855,26,DS1
JPN,2017,URINE,ESCCOL,M,HO,01<04,COL,0,0,0,0,413,14,DS1
JPN,2017,URINE,ESCCOL,M,HO,05<14,COL,0,0,0,0,248,5,DS1
JPN,2017,URINE,ESCCOL,M,HO,15<24,COL,0,0,0,0,276,13,DS1
JPN,2017,URINE,ESCCOL,M,HO,25<34,COL,0,0,0,0,309,9,DS1
JPN,2017,URINE,ESCCOL,M,HO,35<44,COL,0,0,0,0,649,10,DS1
JPN,2017,URINE,ESCCOL,M,HO,45<54,COL,0,0,0,0,1543,30,DS1
JPN,2017,URINE,ESCCOL,M,HO,55<64,COL,0,0,0,0,3409,63,DS1
JPN,2017,URINE,ESCCOL,M,HO,65<74,COL,0,0,0,0,9022,144,DS1
JPN,2017,URINE,ESCCOL,M,HO,75<84,COL,0,0,0,0,14448,144,DS1
JPN,2017,URINE,ESCCOL,M,HO,85<,COL,0,0,0,0,10212,73,DS1
JPN,2017,URINE,ESCCOL,F,CO,<1,COL,0,0,0,0,1776,8,DS1
JPN,2017,URINE,ESCCOL,F,CO,01<04,COL,0,0,0,0,1324,11,DS1
JPN,2017,URINE,ESCCOL,F,CO,05<14,COL,0,0,0,0,1427,15,DS1
JPN,2017,URINE,ESCCOL,F,CO,15<24,COL,0,0,0,0,3477,42,DS1
JPN,2017,URINE,ESCCOL,F,CO,25<34,COL,0,0,0,0,4393,45,DS1
JPN,2017,URINE,ESCCOL,F,CO,35<44,COL,0,0,0,0,5247,56,DS1
JPN,2017,URINE,ESCCOL,F,CO,45<54,COL,0,0,0,0,8119,88,DS1
JPN,2017,URINE,ESCCOL,F,CO,55<64,COL,0,0,0,0,10937,148,DS1
JPN,2017,URINE,ESCCOL,F,CO,65<74,COL,0,0,0,0,23741,318,DS1
JPN,2017,URINE,ESCCOL,F,CO,75<84,COL,0,0,0,0,37187,423,DS1
JPN,2017,URINE,ESCCOL,F,CO,85<,COL,0,0,0,0,35951,310,DS1
JPN,2017,URINE,ESCCOL,F,HO,<1,COL,0,0,0,0,1147,11,DS1
JPN,2017,URINE,ESCCOL,F,HO,01<04,COL,0,0,0,0,803,10,DS1
JPN,2017,URINE,ESCCOL,F,HO,05<14,COL,0,0,0,0,517,11,DS1
JPN,2017,URINE,ESCCOL,F,HO,15<24,COL,0,0,0,0,613,10,DS1
JPN,2017,URINE,ESCCOL,F,HO,25<34,COL,0,0,0,0,881,25,DS1
JPN,2017,URINE,ESCCOL,F,HO,35<44,COL,0,0,0,0,1533,41,DS1
JPN,2017,URINE,ESCCOL,F,HO,45<54,COL,0,0,0,0,2843,59,DS1
JPN,2017,URINE,ESCCOL,F,HO,55<64,COL,0,0,0,0,5067,128,DS1
JPN,2017,URINE,ESCCOL,F,HO,65<74,COL,0,0,0,0,13231,252,DS1
JPN,2017,URINE,ESCCOL,F,HO,75<84,COL,0,0,0,0,29379,279,DS1
JPN,2017,URINE,ESCCOL,F,HO,85<,COL,0,0,0,0,38181,259,DS1
JPN,2017,URINE,ESCCOL,M,CO,<1,LVX,533,14,3,2894,141,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,01<04,LVX,174,10,0,464,16,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,05<14,LVX,110,6,0,367,23,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,15<24,LVX,98,9,0,308,0,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,25<34,LVX,137,5,2,364,0,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,35<44,LVX,300,10,2,616,0,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,45<54,LVX,586,25,3,1151,0,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,55<64,LVX,1271,50,1,2415,0,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,65<74,LVX,3617,198,25,6710,0,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,75<84,LVX,5846,306,25,9656,0,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,85<,LVX,4273,244,24,5417,0,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,<1,LVX,301,12,3,1477,88,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,01<04,LVX,116,2,1,274,34,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,05<14,LVX,101,4,0,138,10,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,15<24,LVX,107,4,1,171,6,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,25<34,LVX,142,5,0,163,8,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,35<44,LVX,286,13,0,349,11,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,45<54,LVX,647,20,8,882,16,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,55<64,LVX,1422,50,4,1977,19,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,65<74,LVX,3845,147,22,5134,18,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,75<84,LVX,6438,222,16,7916,0,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,85<,LVX,4846,203,20,5216,0,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,<1,LVX,260,12,1,1440,71,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,01<04,LVX,288,11,1,1015,20,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,05<14,LVX,260,26,2,1112,42,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,15<24,LVX,396,36,1,3086,0,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,25<34,LVX,525,44,1,3868,0,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,35<44,LVX,762,50,2,4489,0,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,45<54,LVX,1396,83,7,6721,0,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,55<64,LVX,2699,168,8,8210,0,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,65<74,LVX,6631,468,24,16936,0,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,75<84,LVX,11990,978,61,24581,0,0,DS1
JPN,2017,URINE,ESCCOL,F,CO,85<,LVX,14238,1166,79,20778,0,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,<1,LVX,192,6,1,916,43,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,01<04,LVX,211,7,1,558,36,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,05<14,LVX,138,8,0,356,26,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,15<24,LVX,124,9,0,465,25,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,25<34,LVX,232,13,1,640,20,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,35<44,LVX,411,17,2,1126,18,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,45<54,LVX,845,37,4,1978,38,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,55<64,LVX,1650,90,6,3426,23,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,65<74,LVX,4569,254,21,8639,0,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,75<84,LVX,10630,692,53,18283,0,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,85<,LVX,15720,1017,73,21630,0,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,<1,CIP,273,1,3,1389,1916,3,DS1
JPN,2017,URINE,ESCCOL,M,CO,01<04,CIP,102,1,0,253,307,1,DS1
JPN,2017,URINE,ESCCOL,M,CO,05<14,CIP,60,1,0,180,264,1,DS1
JPN,2017,URINE,ESCCOL,M,CO,15<24,CIP,50,0,0,170,195,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,25<34,CIP,83,1,2,153,269,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,35<44,CIP,145,3,1,286,493,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,45<54,CIP,297,2,1,509,956,0,DS1
JPN,2017,URINE,ESCCOL,M,CO,55<64,CIP,618,9,1,1153,1955,1,DS1
JPN,2017,URINE,ESCCOL,M,CO,65<74,CIP,1823,26,16,3093,5589,3,DS1
JPN,2017,URINE,ESCCOL,M,CO,75<84,CIP,2864,35,16,4541,8370,7,DS1
JPN,2017,URINE,ESCCOL,M,CO,85<,CIP,2096,31,18,2577,5235,1,DS1
JPN,2017,URINE,ESCCOL,M,HO,<1,CIP,175,2,0,697,1006,1,DS1
JPN,2017,URINE,ESCCOL,M,HO,01<04,CIP,63,2,0,140,222,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,05<14,CIP,56,2,0,63,132,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,15<24,CIP,46,0,0,80,163,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,25<34,CIP,71,2,0,86,159,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,35<44,CIP,125,3,0,155,376,0,DS1
JPN,2017,URINE,ESCCOL,M,HO,45<54,CIP,326,5,4,426,811,1,DS1
JPN,2017,URINE,ESCCOL,M,HO,55<64,CIP,685,11,2,938,1835,1,DS1
JPN,2017,URINE,ESCCOL,M,HO,65<74,CIP,1857,33,7,2469,4795,5,DS1
JPN,2017,URINE,ESCCOL,M,HO,75<84,CIP,3087,33,2,3744,7721,5,DS1
JPN,2017,URINE,ESCCOL,M,HO,85<,CIP,2270,42,5,2518,5443,7,DS1
JPN,2017,URINE,ESCCOL,F,CO,<1,CIP,127,2,1,665,988,1,DS1
JPN,2017,URINE,ESCCOL,F,CO,01<04,CIP,137,1,1,480,715,1,DS1
JPN,2017,URINE,ESCCOL,F,CO,05<14,CIP,138,2,1,569,730,2,DS1
JPN,2017,URINE,ESCCOL,F,CO,15<24,CIP,206,7,0,1412,1888,6,DS1
JPN,2017,URINE,ESCCOL,F,CO,25<34,CIP,254,5,1,1794,2380,4,DS1
JPN,2017,URINE,ESCCOL,F,CO,35<44,CIP,385,9,1,2073,2834,1,DS1
JPN,2017,URINE,ESCCOL,F,CO,45<54,CIP,670,9,3,3083,4438,4,DS1
JPN,2017,URINE,ESCCOL,F,CO,55<64,CIP,1339,33,5,3831,5871,6,DS1
JPN,2017,URINE,ESCCOL,F,CO,65<74,CIP,3228,56,7,7871,12891,6,DS1
JPN,2017,URINE,ESCCOL,F,CO,75<84,CIP,5926,94,33,11402,20143,12,DS1
JPN,2017,URINE,ESCCOL,F,CO,85<,CIP,7068,99,47,9633,19400,14,DS1
JPN,2017,URINE,ESCCOL,F,HO,<1,CIP,100,2,0,441,613,2,DS1
JPN,2017,URINE,ESCCOL,F,HO,01<04,CIP,101,3,0,295,414,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,05<14,CIP,74,2,0,169,283,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,15<24,CIP,75,2,0,250,296,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,25<34,CIP,129,6,0,326,445,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,35<44,CIP,196,2,0,554,821,1,DS1
JPN,2017,URINE,ESCCOL,F,HO,45<54,CIP,424,8,2,969,1499,0,DS1
JPN,2017,URINE,ESCCOL,F,HO,55<64,CIP,804,14,2,1753,2619,3,DS1
JPN,2017,URINE,ESCCOL,F,HO,65<74,CIP,2246,45,7,4227,6952,6,DS1
JPN,2017,URINE,ESCCOL,F,HO,75<84,CIP,5264,105,8,8695,15575,11,DS1
JPN,2017,URINE,ESCCOL,F,HO,85<,CIP,7681,135,11,10315,20274,24,DS1
JPN,2017,URINE,ESCCOL,M,CO,<1,J01EE,440,0,0,2323,790,32,DS1
JPN,2017,URINE,ESCCOL,M,CO,01<04,J01EE,159,0,0,370,130,5,DS1
JPN,2017,URINE,ESCCOL,M,CO,05<14,J01EE,108,0,0,321,72,5,DS1
JPN,2017,URINE,ESCCOL,M,CO,15<24,J01EE,61,0,0,267,86,1,DS1
JPN,2017,URINE,ESCCOL,M,CO,25<34,J01EE,83,0,0,317,105,3,DS1
JPN,2017,URINE,ESCCOL,M,CO,35<44,J01EE,123,0,0,622,180,3,DS1
JPN,2017,URINE,ESCCOL,M,CO,45<54,J01EE,269,0,0,1105,383,8,DS1
JPN,2017,URINE,ESCCOL,M,CO,55<64,J01EE,512,0,0,2464,748,13,DS1
JPN,2017,URINE,ESCCOL,M,CO,65<74,J01EE,1480,0,0,6840,2203,27,DS1
JPN,2017,URINE,ESCCOL,M,CO,75<84,J01EE,2348,0,0,10213,3202,70,DS1
JPN,2017,URINE,ESCCOL,M,CO,85<,J01EE,1613,0,0,6326,1979,40,DS1
JPN,2017,URINE,ESCCOL,M,HO,<1,J01EE,206,0,0,1167,494,14,DS1
JPN,2017,URINE,ESCCOL,M,HO,01<04,J01EE,91,0,0,218,113,5,DS1
JPN,2017,URINE,ESCCOL,M,HO,05<14,J01EE,82,0,0,115,52,4,DS1
JPN,2017,URINE,ESCCOL,M,HO,15<24,J01EE,54,0,0,161,71,3,DS1
JPN,2017,URINE,ESCCOL,M,HO,25<34,J01EE,73,0,0,155,89,1,DS1
JPN,2017,URINE,ESCCOL,M,HO,35<44,J01EE,139,0,0,347,171,2,DS1
JPN,2017,URINE,ESCCOL,M,HO,45<54,J01EE,317,0,0,863,384,9,DS1
JPN,2017,URINE,ESCCOL,M,HO,55<64,J01EE,611,0,0,2027,821,13,DS1
JPN,2017,URINE,ESCCOL,M,HO,65<74,J01EE,1578,0,0,5315,2240,33,DS1
JPN,2017,URINE,ESCCOL,M,HO,75<84,J01EE,2633,0,0,8426,3478,55,DS1
JPN,2017,URINE,ESCCOL,M,HO,85<,J01EE,1822,0,0,5867,2560,36,DS1
JPN,2017,URINE,ESCCOL,F,CO,<1,J01EE,259,0,0,1117,397,11,DS1
JPN,2017,URINE,ESCCOL,F,CO,01<04,J01EE,260,0,0,826,241,8,DS1
JPN,2017,URINE,ESCCOL,F,CO,05<14,J01EE,221,0,0,915,292,14,DS1
JPN,2017,URINE,ESCCOL,F,CO,15<24,J01EE,386,0,0,2319,805,9,DS1
JPN,2017,URINE,ESCCOL,F,CO,25<34,J01EE,542,0,0,2817,1070,9,DS1
JPN,2017,URINE,ESCCOL,F,CO,35<44,J01EE,586,0,0,3499,1209,9,DS1
JPN,2017,URINE,ESCCOL,F,CO,45<54,J01EE,917,0,0,5411,1860,19,DS1
JPN,2017,URINE,ESCCOL,F,CO,55<64,J01EE,1501,0,0,7062,2496,26,DS1
JPN,2017,URINE,ESCCOL,F,CO,65<74,J01EE,3232,0,0,15373,5389,65,DS1
JPN,2017,URINE,ESCCOL,F,CO,75<84,J01EE,5060,0,0,24486,7924,140,DS1
JPN,2017,URINE,ESCCOL,F,CO,85<,J01EE,5077,0,0,23721,7340,123,DS1
JPN,2017,URINE,ESCCOL,F,HO,<1,J01EE,147,0,0,712,293,6,DS1
JPN,2017,URINE,ESCCOL,F,HO,01<04,J01EE,173,0,0,437,199,4,DS1
JPN,2017,URINE,ESCCOL,F,HO,05<14,J01EE,116,0,0,295,109,8,DS1
JPN,2017,URINE,ESCCOL,F,HO,15<24,J01EE,117,0,0,351,153,2,DS1
JPN,2017,URINE,ESCCOL,F,HO,25<34,J01EE,143,0,0,509,249,5,DS1
JPN,2017,URINE,ESCCOL,F,HO,35<44,J01EE,252,0,0,904,416,2,DS1
JPN,2017,URINE,ESCCOL,F,HO,45<54,J01EE,462,0,0,1699,721,20,DS1
JPN,2017,URINE,ESCCOL,F,HO,55<64,J01EE,877,0,0,3043,1253,22,DS1
JPN,2017,URINE,ESCCOL,F,HO,65<74,J01EE,2223,0,0,7991,3225,44,DS1
JPN,2017,URINE,ESCCOL,F,HO,75<84,J01EE,4393,0,0,17938,7224,103,DS1
JPN,2017,URINE,ESCCOL,F,HO,85<,J01EE,5329,0,0,23348,9639,124,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,AMP,37,0,0,52,1,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,AMP,9,0,0,5,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,AMP,7,1,0,5,1,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,AMP,11,0,0,17,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,AMP,18,0,0,24,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,AMP,43,0,1,77,4,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,AMP,131,4,0,195,13,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,AMP,370,7,1,572,19,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,AMP,1156,21,2,1763,108,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,AMP,1901,40,6,2995,175,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,AMP,1439,28,1,1972,103,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,AMP,68,0,0,79,6,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,AMP,16,0,0,3,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,AMP,21,0,0,13,1,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,AMP,29,0,0,22,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,AMP,33,0,0,27,6,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,AMP,94,2,0,52,19,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,AMP,254,3,0,201,30,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,AMP,662,9,5,672,34,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,AMP,1718,30,4,1787,192,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,AMP,2450,32,10,2682,276,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,AMP,1454,33,11,1594,204,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,AMP,5,0,0,19,1,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,AMP,6,0,0,9,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,AMP,6,0,0,11,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,AMP,33,1,0,69,5,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,AMP,75,1,0,128,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,AMP,99,2,0,233,1,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,AMP,192,3,0,484,20,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,AMP,384,6,0,765,20,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,AMP,1069,25,5,2047,92,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,AMP,2255,48,6,3999,206,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,AMP,2817,57,8,4384,260,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,AMP,37,0,0,31,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,AMP,12,0,0,13,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,AMP,13,1,0,9,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,AMP,33,0,0,45,3,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,AMP,70,0,1,94,8,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,AMP,133,2,0,165,13,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,AMP,218,3,2,300,34,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,AMP,464,6,1,647,35,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,AMP,1145,20,9,1649,154,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,AMP,2073,34,9,3116,319,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,AMP,2297,29,12,3258,392,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,IPM,0,0,0,87,3,0,DS1
